id,label
train_bacteria_0489.jpeg,0
train_bacteria_0490.jpeg,0
train_bacteria_0491.jpeg,0
train_bacteria_0492.jpeg,0
train_bacteria_0493.jpeg,0
train_bacteria_0494.jpeg,0
train_bacteria_0495.jpeg,0
train_bacteria_0496.jpeg,0
train_bacteria_0497.jpeg,0
train_bacteria_0498.jpeg,0
train_bacteria_0499.jpeg,0
train_bacteria_0500.jpeg,0
train_bacteria_0501.jpeg,0
train_bacteria_0502.jpeg,0
train_bacteria_0503.jpeg,0
train_bacteria_0504.jpeg,0
train_bacteria_0505.jpeg,0
train_bacteria_0506.jpeg,0
train_bacteria_0507.jpeg,0
train_bacteria_0508.jpeg,0
train_bacteria_0509.jpeg,0
train_bacteria_0510.jpeg,0
train_bacteria_0511.jpeg,0
train_bacteria_0512.jpeg,0
train_bacteria_0513.jpeg,0
train_bacteria_0514.jpeg,0
train_bacteria_0515.jpeg,0
train_bacteria_0516.jpeg,0
train_bacteria_0517.jpeg,0
train_bacteria_0518.jpeg,0
train_bacteria_0519.jpeg,0
train_bacteria_0520.jpeg,0
train_bacteria_0521.jpeg,0
train_bacteria_0522.jpeg,0
train_bacteria_0523.jpeg,0
train_bacteria_0524.jpeg,0
train_bacteria_0525.jpeg,0
train_bacteria_0526.jpeg,0
train_bacteria_0527.jpeg,0
train_bacteria_0528.jpeg,0
train_bacteria_0529.jpeg,0
train_bacteria_0530.jpeg,0
train_bacteria_0531.jpeg,0
train_bacteria_0532.jpeg,0
train_bacteria_0533.jpeg,0
train_bacteria_0534.jpeg,0
train_bacteria_0535.jpeg,0
train_bacteria_0536.jpeg,0
train_bacteria_0537.jpeg,0
train_bacteria_0538.jpeg,0
train_bacteria_0539.jpeg,0
train_bacteria_0540.jpeg,0
train_bacteria_0541.jpeg,0
train_bacteria_0542.jpeg,0
train_bacteria_0543.jpeg,0
train_bacteria_0544.jpeg,0
train_bacteria_0545.jpeg,0
train_bacteria_0546.jpeg,0
train_bacteria_0547.jpeg,0
train_bacteria_0548.jpeg,0
train_bacteria_0549.jpeg,0
train_bacteria_0550.jpeg,0
train_bacteria_0551.jpeg,0
train_bacteria_0552.jpeg,0
train_bacteria_0553.jpeg,0
train_bacteria_0554.jpeg,0
train_bacteria_0555.jpeg,0
train_bacteria_0556.jpeg,0
train_bacteria_0557.jpeg,0
train_bacteria_0558.jpeg,0
train_bacteria_0559.jpeg,0
train_bacteria_0560.jpeg,0
train_bacteria_0561.jpeg,0
train_bacteria_0562.jpeg,0
train_bacteria_0563.jpeg,0
train_bacteria_0564.jpeg,0
train_bacteria_0565.jpeg,0
train_bacteria_0566.jpeg,0
train_bacteria_0567.jpeg,0
train_bacteria_0568.jpeg,0
train_bacteria_0569.jpeg,0
train_bacteria_0570.jpeg,0
train_bacteria_0571.jpeg,0
train_bacteria_0572.jpeg,0
train_bacteria_0573.jpeg,0
train_bacteria_0574.jpeg,0
train_bacteria_0575.jpeg,0
train_bacteria_0576.jpeg,0
train_bacteria_0577.jpeg,0
train_bacteria_0578.jpeg,0
train_bacteria_0579.jpeg,0
train_bacteria_0580.jpeg,0
train_bacteria_0581.jpeg,0
train_bacteria_0582.jpeg,0
train_bacteria_0583.jpeg,0
train_bacteria_0584.jpeg,0
train_bacteria_0585.jpeg,0
train_bacteria_0586.jpeg,0
train_bacteria_0587.jpeg,0
train_bacteria_0588.jpeg,0
train_bacteria_0589.jpeg,0
train_bacteria_0590.jpeg,0
train_bacteria_0591.jpeg,0
train_bacteria_0592.jpeg,0
train_bacteria_0593.jpeg,0
train_bacteria_0594.jpeg,0
train_bacteria_0595.jpeg,0
train_bacteria_0596.jpeg,0
train_bacteria_0597.jpeg,0
train_bacteria_0598.jpeg,0
train_bacteria_0599.jpeg,0
train_bacteria_0600.jpeg,0
train_bacteria_0601.jpeg,0
train_bacteria_0602.jpeg,0
train_bacteria_0603.jpeg,0
train_bacteria_0604.jpeg,0
train_bacteria_0605.jpeg,0
train_bacteria_0606.jpeg,0
train_bacteria_0607.jpeg,0
train_bacteria_0608.jpeg,0
train_bacteria_0609.jpeg,0
train_bacteria_0610.jpeg,0
train_bacteria_0611.jpeg,0
train_bacteria_0612.jpeg,0
train_bacteria_0613.jpeg,0
train_bacteria_0614.jpeg,0
train_bacteria_0615.jpeg,0
train_bacteria_0616.jpeg,0
train_bacteria_0617.jpeg,0
train_bacteria_0618.jpeg,0
train_bacteria_0619.jpeg,0
train_bacteria_0620.jpeg,0
train_bacteria_0621.jpeg,0
train_bacteria_0622.jpeg,0
train_bacteria_0623.jpeg,0
train_bacteria_0624.jpeg,0
train_bacteria_0625.jpeg,0
train_bacteria_0626.jpeg,0
train_bacteria_0627.jpeg,0
train_bacteria_0628.jpeg,0
train_bacteria_0629.jpeg,0
train_bacteria_0630.jpeg,0
train_bacteria_0631.jpeg,0
train_bacteria_0632.jpeg,0
train_bacteria_0633.jpeg,0
train_bacteria_0634.jpeg,0
train_bacteria_0635.jpeg,0
train_bacteria_0636.jpeg,0
train_bacteria_0637.jpeg,0
train_bacteria_0638.jpeg,0
train_bacteria_0639.jpeg,0
train_bacteria_0640.jpeg,0
train_bacteria_0641.jpeg,0
train_bacteria_0642.jpeg,0
train_bacteria_0643.jpeg,0
train_bacteria_0644.jpeg,0
train_bacteria_0645.jpeg,0
train_bacteria_0646.jpeg,0
train_bacteria_0647.jpeg,0
train_bacteria_0648.jpeg,0
train_bacteria_0649.jpeg,0
train_bacteria_0650.jpeg,0
train_bacteria_0651.jpeg,0
train_bacteria_0652.jpeg,0
train_bacteria_0653.jpeg,0
train_bacteria_0654.jpeg,0
train_bacteria_0655.jpeg,0
train_bacteria_0656.jpeg,0
train_bacteria_0657.jpeg,0
train_bacteria_0658.jpeg,0
train_bacteria_0659.jpeg,0
train_bacteria_0660.jpeg,0
train_bacteria_0661.jpeg,0
train_bacteria_0662.jpeg,0
train_bacteria_0663.jpeg,0
train_bacteria_0664.jpeg,0
train_bacteria_0665.jpeg,0
train_bacteria_0666.jpeg,0
train_bacteria_0667.jpeg,0
train_bacteria_0668.jpeg,0
train_bacteria_0669.jpeg,0
train_bacteria_0670.jpeg,0
train_bacteria_0671.jpeg,0
train_bacteria_0672.jpeg,0
train_bacteria_0673.jpeg,0
train_bacteria_0674.jpeg,0
train_bacteria_0675.jpeg,0
train_bacteria_0676.jpeg,0
train_bacteria_0677.jpeg,0
train_bacteria_0678.jpeg,0
train_bacteria_0679.jpeg,0
train_bacteria_0680.jpeg,0
train_bacteria_0681.jpeg,0
train_bacteria_0682.jpeg,0
train_bacteria_0683.jpeg,0
train_bacteria_0684.jpeg,0
train_bacteria_0685.jpeg,0
train_bacteria_0686.jpeg,0
train_bacteria_0687.jpeg,0
train_bacteria_0688.jpeg,0
train_bacteria_0689.jpeg,0
train_bacteria_0690.jpeg,0
train_bacteria_0691.jpeg,0
train_bacteria_0692.jpeg,0
train_bacteria_0693.jpeg,0
train_bacteria_0694.jpeg,0
train_bacteria_0695.jpeg,0
train_bacteria_0696.jpeg,0
train_bacteria_0697.jpeg,0
train_bacteria_0698.jpeg,0
train_bacteria_0699.jpeg,0
train_bacteria_0700.jpeg,0
train_bacteria_0701.jpeg,0
train_bacteria_0702.jpeg,0
train_bacteria_0703.jpeg,0
train_bacteria_0704.jpeg,0
train_bacteria_0705.jpeg,0
train_bacteria_0706.jpeg,0
train_bacteria_0707.jpeg,0
train_bacteria_0708.jpeg,0
train_bacteria_0709.jpeg,0
train_bacteria_0710.jpeg,0
train_bacteria_0711.jpeg,0
train_bacteria_0712.jpeg,0
train_bacteria_0713.jpeg,0
train_bacteria_0714.jpeg,0
train_bacteria_0715.jpeg,0
train_bacteria_0716.jpeg,0
train_bacteria_0717.jpeg,0
train_bacteria_0718.jpeg,0
train_bacteria_0719.jpeg,0
train_bacteria_0720.jpeg,0
train_bacteria_0721.jpeg,0
train_bacteria_0722.jpeg,0
train_bacteria_0723.jpeg,0
train_bacteria_0724.jpeg,0
train_bacteria_0725.jpeg,0
train_bacteria_0726.jpeg,0
train_bacteria_0727.jpeg,0
train_bacteria_0728.jpeg,0
train_bacteria_0729.jpeg,0
train_bacteria_0730.jpeg,0
train_bacteria_0731.jpeg,0
train_bacteria_0732.jpeg,0
train_bacteria_0733.jpeg,0
train_bacteria_0734.jpeg,0
train_bacteria_0735.jpeg,0
train_bacteria_0736.jpeg,0
train_bacteria_0737.jpeg,0
train_bacteria_0738.jpeg,0
train_bacteria_0739.jpeg,0
train_bacteria_0740.jpeg,0
train_bacteria_0741.jpeg,0
train_bacteria_0742.jpeg,0
train_bacteria_0743.jpeg,0
train_bacteria_0744.jpeg,0
train_bacteria_0745.jpeg,0
train_bacteria_0746.jpeg,0
train_bacteria_0747.jpeg,0
train_bacteria_0748.jpeg,0
train_bacteria_0749.jpeg,0
train_bacteria_0750.jpeg,0
train_bacteria_0751.jpeg,0
train_bacteria_0752.jpeg,0
train_bacteria_0753.jpeg,0
train_bacteria_0754.jpeg,0
train_bacteria_0755.jpeg,0
train_bacteria_0756.jpeg,0
train_bacteria_0757.jpeg,0
train_bacteria_0758.jpeg,0
train_bacteria_0759.jpeg,0
train_bacteria_0760.jpeg,0
train_bacteria_0761.jpeg,0
train_bacteria_0762.jpeg,0
train_bacteria_0763.jpeg,0
train_bacteria_0764.jpeg,0
train_bacteria_0765.jpeg,0
train_bacteria_0766.jpeg,0
train_bacteria_0767.jpeg,0
train_bacteria_0768.jpeg,0
train_bacteria_0769.jpeg,0
train_bacteria_0770.jpeg,0
train_bacteria_0771.jpeg,0
train_bacteria_0772.jpeg,0
train_bacteria_0773.jpeg,0
train_bacteria_0774.jpeg,0
train_bacteria_0775.jpeg,0
train_bacteria_0776.jpeg,0
train_bacteria_0777.jpeg,0
train_bacteria_0778.jpeg,0
train_bacteria_0779.jpeg,0
train_bacteria_0780.jpeg,0
train_bacteria_0781.jpeg,0
train_bacteria_0782.jpeg,0
train_bacteria_0783.jpeg,0
train_bacteria_0784.jpeg,0
train_bacteria_0785.jpeg,0
train_bacteria_0786.jpeg,0
train_bacteria_0787.jpeg,0
train_bacteria_0788.jpeg,0
train_bacteria_0789.jpeg,0
train_bacteria_0790.jpeg,0
train_bacteria_0791.jpeg,0
train_bacteria_0792.jpeg,0
train_bacteria_0793.jpeg,0
train_bacteria_0794.jpeg,0
train_bacteria_0795.jpeg,0
train_bacteria_0796.jpeg,0
train_bacteria_0797.jpeg,0
train_bacteria_0798.jpeg,0
train_bacteria_0799.jpeg,0
train_bacteria_0800.jpeg,0
train_bacteria_0801.jpeg,0
train_bacteria_0802.jpeg,0
train_bacteria_0803.jpeg,0
train_bacteria_0804.jpeg,0
train_bacteria_0805.jpeg,0
train_bacteria_0806.jpeg,0
train_bacteria_0807.jpeg,0
train_bacteria_0808.jpeg,0
train_bacteria_0809.jpeg,0
train_bacteria_0810.jpeg,0
train_bacteria_0811.jpeg,0
train_bacteria_0812.jpeg,0
train_bacteria_0813.jpeg,0
train_bacteria_0814.jpeg,0
train_bacteria_0815.jpeg,0
train_bacteria_0816.jpeg,0
train_bacteria_0817.jpeg,0
train_bacteria_0818.jpeg,0
train_bacteria_0819.jpeg,0
train_bacteria_0820.jpeg,0
train_bacteria_0821.jpeg,0
train_bacteria_0822.jpeg,0
train_bacteria_0823.jpeg,0
